care_team,age,occupation,intake_no_of_hh,income_assessment_salary,income_assessment_cpf_payout,income_assessment_assistance_from_other_agencies,income_assessment_assistance_from_relatives_friends,income_assessment_insurance_payout,income_assessment_rental_income,income_assessment_others_income,expenditure_assessment_mortgage_rental,expenditure_assessment_utilities,expenditure_assessment_s_cc_fees,expenditure_assessment_food_expenses,expenditure_assessment_marketing_groceries,expenditure_assessment_telecommunications,expenditure_assessment_transportation,expenditure_assessment_medical_expenses,expenditure_assessment_education_expense,expenditure_assessment_contribution_to_family_members,expenditure_assessment_domestic_helper,expenditure_assessment_loans_debts_installments,expenditure_assessment_insurance_premiums,expenditure_assessment_others_expenditure,current_savings,assessment_date_time,type_of_assistances,no_of_hh,before_primary,primary_7_12,secondary_13_17,tertiary_18_21,adult_22_64,elderly_65_and_above,income_total_cal,expenditure_total_cal,difference_cal,amount_total,points
south 1 1,51.0,unemployed,3.0,0.0,0.0,760.9,0.0,0.0,0.0,0.0,44.0,150.0,30.5,400.0,50.0,43.0,40.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0,2024-04-26,household_living_assistance,3.0,0.0,0.0,1.0,0.0,2.0,0.0,760.9,1357.5,-596.6,250.0,2
central 1 1,65.0,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,150.0,50.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-15,medical_transport_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,315.0,-315.0,1260.0,2
central 2 2,69.0,retired,2.0,2000.0,928.0,0.0,0.0,0.0,0.0,0.0,371.7,270.0,120.0,500.0,0.0,570.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,2024-05-22,medical_consumables_assistance,5.0,1.0,0.0,0.0,2.0,0.0,2.0,2928.0,2861.7,66.30000000000018,506.8,0
east 1 1,34.0,unemployed,1.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,120.0,20.0,120.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,47.62,2024-05-20,household_living_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,520.0,631.0,-111.0,170.0,1
north 1 1,58.0,unemployed,2.0,0.0,250.0,720.0,250.0,0.0,900.0,0.0,0.0,286.0,63.0,0.0,950.0,178.5,30.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,944.74,2024-05-20,interim_dialysis_assistance,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2120.0,1907.5,212.5,1298.17,2
north 2 2,77.0,retired,3.0,0.0,700.0,1200.0,375.0,0.0,0.0,0.0,90.0,195.0,20.0,0.0,400.0,154.0,50.0,290.0,0.0,300.0,673.0,0.0,0.0,0.0,6000.0,2024-06-21,medical_transport_assistance,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2275.0,2172.0,103.0,1170.0,1
south 3 3,16.0,student,5.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,72.0,0.0,800.0,73.0,80.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-20,education_fees_assistance,5.0,0.0,1.0,1.0,2.0,1.0,0.0,1100.0,2175.0,-1075.0,460.0,1
east 1 1,61.0,retired,5.0,2601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,65.0,0.0,1000.0,200.0,300.0,0.0,320.0,0.0,0.0,0.0,63.0,0.0,333.36,2024-07-21,interim_dialysis_assistance,13.0,2.0,5.0,2.0,0.0,3.0,1.0,2601.0,2348.0,253.0,1284.0,2
south 2 2,42.0,unemployed,2.0,0.0,450.0,999.9,0.0,0.0,0.0,198.0,50.0,200.0,19.9,700.0,0.0,50.0,120.0,278.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,2024-05-19,medical_consumables_assistance,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1647.9,2017.9,-370.0,265.0,1
east 1 1,52.0,unemployed,3.0,2521.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,72.0,1500.0,0.0,230.0,206.0,0.0,200.0,0.0,0.0,0.0,78.0,80.0,2366.67,2024-05-20,interim_dialysis_assistance,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2521.08,2546.0,-24.920000000000073,665.8,2
east 3 3,67.0,retired,2.0,2000.0,353.83,349.0,200.0,0.0,0.0,453.0,120.0,400.0,53.0,300.0,1200.0,120.0,80.0,0.0,100.0,0.0,0.0,120.0,1.98,0.0,0.0,2024-07-18,interim_dialysis_assistance,8.0,2.0,0.0,1.0,1.0,3.0,1.0,3355.83,2494.98,860.8499999999999,600.4,4
north 1 1,61.0,unemployed,4.0,500.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,600.0,0.0,20.0,260.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,-14.4,2024-05-15,medical_transport_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,560.0,1035.0,-475.0,1120.0,1
north 3 3,16.0,student,5.0,1600.0,0.0,300.0,0.0,0.0,0.0,0.0,1400.0,200.0,50.0,600.0,30.0,130.0,174.0,0.0,300.0,0.0,0.0,0.0,0.0,30.0,0.0,2024-06-09,education_fees_assistance,6.0,1.0,1.0,2.0,0.0,2.0,0.0,1900.0,2914.0,-1014.0,580.0,1
south 3 3,56.0,unemployed,2.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,50.0,500.0,0.0,100.0,4318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-06,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5280.0,5168.0,112.0,154.6,0
central 3 3,48.0,unemployed,2.0,2500.0,0.0,637.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,1550.0,0.0,200.0,300.0,0.0,0.0,800.0,0.0,0.0,220.0,0.0,0.0,2024-06-28,medical_transport_assistance,4.0,0.0,0.0,0.0,0.0,2.0,2.0,3137.0,3230.0,-93.0,1170.0,2
east 2 2,55.0,employed,2.0,1500.0,0.0,300.0,0.0,0.0,0.0,0.0,111.0,90.0,22.0,1200.0,300.0,10.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2024-07-10,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1800.0,1973.0,-173.0,788.05,1
south 2 2,59.0,unemployed,3.0,0.0,0.0,1877.0,0.0,0.0,0.0,0.0,0.0,120.0,67.0,0.0,0.0,130.0,160.0,226.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-07,medical_consumables_assistance,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1877.0,703.4,1173.6,153.9,3
central 3 3,70.0,unemployed,1.0,0.0,350.0,900.0,0.0,0.0,0.0,0.0,78.0,90.0,30.0,400.0,200.0,11.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-19,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1250.0,1109.0,141.0,2211.42,1
north 1 1,60.0,unemployed,2.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,390.0,76.0,0.0,390.0,0.0,0.0,0.0,126.0,0.0,0.0,582.09,2024-06-14,medical_transport_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,890.0,1582.0,-692.0,1983.8,0
south 3 3,55.0,employed,5.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,250.0,66.0,150.0,740.0,105.0,550.0,150.0,0.0,0.0,0.0,118.5,40.05,0.0,14000.0,2024-06-07,interim_dialysis_assistance,5.0,1.0,0.0,0.0,0.0,4.0,0.0,4600.0,2499.55,2100.45,1517.26,1
north 1 1,53.0,unemployed,2.0,2350.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,140.0,54.4,550.0,66.0,152.7,0.0,0.0,0.0,250.0,1025.0,0.0,40.5,213.0,0.0,2024-06-11,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2600.0,2491.6,108.40000000000009,189.0,0
east 2 2,69.0,retired,5.0,5492.0,1078.0,90.0,0.0,0.0,0.0,0.0,0.0,386.0,67.5,2200.0,600.0,223.0,599.0,150.0,0.0,0.0,0.0,0.0,0.0,1793.0,1041.1,2024-06-14,interim_dialysis_assistance,5.0,0.0,0.0,0.0,0.0,3.0,2.0,6660.0,6018.5,641.5,1425.7,0
east 2 2,86.0,retired,2.0,0.0,0.0,900.0,100.0,0.0,0.0,0.0,26.0,0.0,22.0,500.0,50.0,10.0,50.0,242.0,0.0,0.0,0.0,0.0,0.0,242.0,1000.0,2024-06-13,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1000.0,1142.0,-142.0,148.0,0
east 4 4,68.0,unemployed,1.0,0.0,1047.0,0.0,200.0,0.0,0.0,0.0,26.0,60.0,20.0,300.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-15,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1247.0,506.0,741.0,575.5,2
north 1 1,67.0,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-27,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0
north 1 1,60.0,unemployed,1.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2024-06-20,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,520.0,680.0,-160.0,1371.28,1
north 2 2,73.0,unemployed,1.0,0.0,530.0,90.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,5.0,150.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,244.21,2024-06-18,medical_transport_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,770.0,475.0,295.0,720.0,1
north 2 2,72.0,unemployed,3.0,600.0,1160.0,1000.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,460.0,0.0,62.0,1110.0,122.0,0.0,0.0,0.0,0.0,0.0,484.0,121.2,2024-07-09,medical_transport_assistance,6.0,1.0,0.0,0.0,0.0,3.0,2.0,2760.0,2438.0,322.0,1480.0,1
central 1 1,83.0,retired,2.0,4296.5,0.0,200.0,0.0,0.0,0.0,0.0,115.0,250.0,51.5,1040.0,25.0,280.0,530.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,357.96,2024-08-12,medical_consumables_assistance,7.0,0.0,0.0,2.0,1.0,3.0,1.0,4496.5,2821.5,1675.0,258.3,1
east 4 4,66.0,unemployed,2.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0,257.0,52.0,0.0,200.0,182.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-11,interim_dialysis_assistance,3.0,0.0,0.0,0.0,0.0,3.0,0.0,891.0,891.0,0.0,788.05,1
east 2 2,54.0,unemployed,2.0,1840.0,0.0,0.0,0.0,0.0,1400.0,0.0,401.7,277.0,45.35,300.0,600.0,72.0,180.0,40.0,0.0,0.0,0.0,45.0,0.0,42.0,0.0,2024-08-19,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3240.0,2003.0500000000002,1236.9499999999998,988.8,2
central 2 2,84.0,unemployed,2.0,0.0,0.0,480.0,0.0,726.0,0.0,0.0,0.0,90.0,50.2,240.0,60.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,35.25,0.0,4267.77,2024-07-11,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1206.0,515.45,690.55,105.71,1
east 1 1,44.0,employed,4.0,6879.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,400.0,0.0,500.0,300.0,100.0,530.0,322.0,1830.0,0.0,0.0,181.65,31.35,0.0,102.48,2024-07-17,interim_dialysis_assistance,4.0,0.0,2.0,0.0,0.0,2.0,0.0,6879.0,5395.0,1484.0,316.63,3
north 2 2,84.0,unemployed,5.0,3200.0,445.0,0.0,150.0,0.0,0.0,0.0,0.0,300.0,90.0,1310.0,200.0,367.0,250.0,82.5,870.0,300.0,0.0,15.0,7.0,250.0,0.0,2024-07-14,interim_dialysis_assistance,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3795.0,4041.5,-246.5,1000.6,2
east 4 4,76.0,retired,1.0,0.0,841.87,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,310.0,50.0,24.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.0,2024-07-18,medical_transport_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,841.87,803.0,38.870000000000005,1490.0,1
east 3 3,52.0,unemployed,3.0,0.0,0.0,1857.5,0.0,0.0,0.0,0.0,0.0,446.0,67.5,400.0,150.0,200.0,180.0,956.0,0.0,0.0,0.0,0.0,2.5,956.0,0.0,2024-07-13,medical_consumables_assistance,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1857.5,3358.0,-1500.5,532.8,3
east 4 4,50.0,unemployed,3.0,0.0,0.0,950.0,1040.0,0.0,0.0,0.0,0.0,150.0,90.0,0.0,500.0,0.0,0.0,1264.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,2024-07-22,medical_consumables_assistance,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1990.0,2804.0,-814.0,494.87,0
north 1 1,71.0,unemployed,4.0,8440.68,0.0,0.0,300.0,0.0,0.0,0.0,0.0,450.0,84.0,520.0,300.0,625.0,1060.0,77.0,733.33,300.0,0.0,360.0,0.0,0.0,8374.53,2024-07-10,medical_transport_assistance,4.0,0.0,0.0,1.0,0.0,2.0,1.0,8740.68,4509.33,4231.35,1170.0,2
south 3 3,77.0,unemployed,1.0,6700.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81.0,1000.0,300.0,201.0,300.0,2899.0,451.0,1500.0,0.0,0.0,238.14,250.0,1200.0,2024-07-21,medical_transport_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7669.0,7420.14,248.85999999999967,1820.0,2
south 2 2,67.0,unemployed,3.0,0.0,350.0,580.0,0.0,0.0,750.0,0.0,0.0,150.0,67.0,340.0,100.0,88.0,90.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-06,medical_transport_assistance,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1680.0,1113.0,567.0,98.1,1
north 3 3,50.0,unemployed,8.0,2918.47,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,1833.0,500.0,275.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-29,interim_dialysis_assistance,7.0,0.0,0.0,2.0,2.0,3.0,0.0,4456.469999999999,3208.0,1248.4699999999993,1663.15,2
central 1 1,65.0,unemployed,2.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,50.0,180.0,30.0,300.0,180.0,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-22,household_living_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,420.0,860.0,-440.0,200.0,1
north 2 2,68.0,retired,1.0,0.0,0.0,300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,10.0,58.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-14,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,700.0,819.0,-119.0,1471.48,2
north 2 2,66.0,retired,1.0,0.0,682.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,150.0,102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2024-08-11,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,682.49,502.0,180.49,804.4,1
east 4 4,70.0,retired,2.0,3000.0,580.0,400.0,0.0,0.0,0.0,0.0,26.0,305.0,21.5,459.0,820.0,205.0,220.0,100.0,0.0,0.0,620.0,500.0,40.83,1000.0,4057.0,2024-07-15,interim_dialysis_assistance,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3980.0,4317.33,-337.3299999999999,1051.83,2
central 2 2,20.0,student,3.0,1074.0,350.0,435.2,0.0,0.0,0.0,0.0,0.0,200.0,50.2,900.0,30.0,90.0,130.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-11,medical_consumables_assistance,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1859.2,1700.2,159.0,85.1,2
east 4 4,72.0,employed,1.0,660.0,591.0,0.0,0.0,0.0,0.0,0.0,350.0,50.0,0.0,600.0,20.0,10.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.93,2024-07-26,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1251.0,1078.0,173.0,920.0,2
east 4 4,66.0,NA,1.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,2024-07-21,household_living_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,420.0,757.0,-337.0,150.0,1
central 1 1,77.0,retired,3.0,0.0,352.0,1260.0,0.0,0.0,0.0,0.0,0.0,120.0,70.0,1200.0,100.0,45.0,185.0,0.0,20.0,0.0,0.0,0.0,35.0,50.0,0.0,2024-07-18,day_care_fees_assistance,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1612.0,1825.0,-213.0,336.0,0
south 1 1,66.0,employed,2.0,1520.0,439.94,0.0,0.0,0.0,0.0,0.0,280.0,120.0,30.0,500.0,100.0,25.0,90.0,779.4,0.0,0.0,0.0,0.0,0.0,428.0,0.0,2025-01-17,hiv_medication_fees,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1959.94,2352.4,-392.46000000000004,779.4,0
north 1 1,59.0,unemployed,2.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,300.0,95.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,168.3,0.0,2024-07-13,medical_transport_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1170.0,692.3,477.70000000000005,190.0,0
east 3 3,66.0,retired,3.0,0.0,350.0,120.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,150.0,40.0,125.0,30.0,0.0,0.0,0.0,30.0,0.0,40.0,0.0,2024-09-24,interim_dialysis_assistance,3.0,0.0,0.0,0.0,0.0,2.0,1.0,870.0,915.0,-45.0,1397.36,1
central 1 1,57.0,employed,2.0,1310.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,450.0,50.0,149.0,140.0,30.0,401.07,0.0,0.0,0.0,23.0,1265.07,425.0,2024-07-23,education_fees_assistance,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1660.0,2530.14,-870.1399999999999,179.37,2
east 3 3,65.0,unemployed,3.0,3524.04,0.0,0.0,0.0,0.0,0.0,0.0,250.0,145.57,30.0,560.0,450.0,260.0,200.0,70.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,2024-08-24,interim_dialysis_assistance,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3524.04,2025.57,1498.47,1663.15,1
east 3 3,63.0,unemployed,1.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-26,medical_transport_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,200.0,0.0,1524.89,1
south 3 3,48.0,employed,8.0,7600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,89.0,600.0,400.0,776.0,238.0,50.0,430.0,900.0,710.0,354.9,0.0,300.0,121.52,2024-07-24,interim_dialysis_assistance,8.0,0.0,0.0,2.0,2.0,3.0,1.0,7600.0,5476.9,2123.1000000000004,1213.15,2
north 3 3,43.0,employed,1.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,89.0,450.0,50.0,45.0,130.0,300.0,0.0,0.0,0.0,87.0,0.0,466.6,0.0,2024-08-29,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2400.0,1730.6,669.4000000000001,1000.6,1
south 3 3,100.0,NA,3.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,90.0,0.0,300.0,20.0,20.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-14,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,529.0,596.0,-67.0,180.75,1
south 1 1,60.0,retired,2.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,31.5,900.0,140.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,0.0,2024-08-16,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1400.0,1511.5,-111.5,468.0,0
east 2 2,56.0,part-time,3.0,200.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,90.7,400.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.86,2024-08-21,interim_dialysis_assistance,3.0,1.0,0.0,0.0,0.0,2.0,0.0,500.0,570.7,-70.70000000000005,1050.0,2
north 3 3,9.0,student,5.0,1600.0,0.0,300.0,0.0,0.0,0.0,0.0,1400.0,200.0,50.0,600.0,30.0,130.0,174.0,0.0,300.0,0.0,0.0,0.0,0.0,30.0,0.0,2024-06-09,education_fees_assistance,6.0,1.0,1.0,2.0,0.0,2.0,0.0,1900.0,2914.0,-1014.0,949.17,1
north 2 2,67.0,retired,1.0,0.0,0.0,537.4,0.0,0.0,0.0,0.0,26.0,0.0,21.4,360.0,100.0,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-15,household_living_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,537.4,562.4,-25.0,50.0,2
east 4 4,68.0,unemployed,1.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,61.0,150.0,32.0,300.0,50.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,2024-10-05,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,640.0,713.0,-73.0,1370.0,2
east 2 2,43.0,unemployed,2.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,180.0,71.0,0.0,800.0,78.0,196.0,70.0,0.0,0.0,0.0,45.0,3.0,0.0,8.58,2024-08-11,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1000.0,1443.0,-443.0,1524.89,1
south 3 3,62.0,employed,2.0,0.0,450.0,200.0,200.0,0.0,0.0,0.0,0.0,70.0,50.0,0.0,690.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-14,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,850.0,864.0,-14.0,145.33,4
north 1 1,52.0,unemployed,2.0,0.0,380.0,460.0,100.0,0.0,0.0,0.0,0.0,86.0,51.0,450.0,100.0,59.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,1000.0,2024-08-12,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,940.0,996.0,-56.0,1517.26,1
east 3 3,50.0,employed,3.0,0.0,0.0,300.0,800.0,0.0,0.0,0.0,300.0,69.0,36.0,500.0,200.0,130.0,130.0,130.0,200.0,600.0,0.0,0.0,0.0,100.0,1891.0,2024-08-10,interim_dialysis_assistance,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1100.0,2395.0,-1295.0,1213.15,3
central 1 1,9.0,student,2.0,1310.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,450.0,50.0,149.0,140.0,30.0,401.07,0.0,0.0,0.0,23.0,0.0,425.0,2024-07-23,education_fees_assistance,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1660.0,1265.07,394.93000000000006,179.37,2
east 4 4,47.0,student,5.0,0.0,0.0,2079.5,0.0,0.0,0.0,0.0,61.0,300.0,33.5,900.0,100.0,700.0,160.0,0.0,360.0,0.0,0.0,0.0,0.0,346.8,0.0,2025-02-13,medical_consumables_assistance,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2079.5,2961.3,-881.8000000000002,190.4,4
central 3 3,73.0,unemployed,3.0,0.0,180.0,0.0,0.0,0.0,0.0,500.0,0.0,150.0,60.0,300.0,200.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,2024-09-08,interim_dialysis_assistance,3.0,0.0,0.0,0.0,0.0,2.0,1.0,680.0,760.0,-80.0,1397.36,1
east 2 2,54.0,unemployed,3.0,0.0,680.0,540.0,0.0,0.0,0.0,0.0,240.0,240.0,73.0,300.0,100.0,104.0,50.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,2834.89,2024-09-15,interim_dialysis_assistance,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1220.0,1307.0,-87.0,1663.15,3
north 2 2,76.0,retired,2.0,0.0,1066.0,180.0,300.0,0.0,0.0,0.0,0.0,235.0,70.0,300.0,150.0,145.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,2024-09-25,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1546.0,950.0,596.0,1255.66,2
north 2 2,65.0,unemployed,1.0,0.0,640.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,14.0,30.0,220.0,193.0,0.0,0.0,0.0,0.0,0.0,500.0,7.94,2024-08-13,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1280.0,1557.0,-277.0,487.04,3
north 3 3,81.0,unemployed,1.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,120.0,0.0,6.3,264.0,0.0,0.0,0.0,0.0,0.0,0.0,239.4,700.0,2024-08-20,medical_consumables_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,350.0,679.7,-329.70000000000005,300.0,1
south 3 3,64.0,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,180.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.0,193.0,2024-09-15,medical_transport_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.23,-283.23,1373.4,1
east 3 3,64.0,employed,2.0,2508.5,0.0,250.0,0.0,0.0,0.0,0.0,178.22,116.5,50.0,150.0,300.0,185.74,1430.0,227.5,0.0,0.0,935.0,7.5,0.0,0.0,3521.32,2024-09-12,household_living_assistance,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2758.5,3580.46,-821.96,200.0,2
north 2 2,60.0,unemployed,3.0,0.0,0.0,400.0,0.0,0.0,0.0,1108.0,0.0,150.0,89.0,750.0,150.0,20.0,48.0,0.0,687.5,0.0,0.0,0.0,0.0,0.0,3800.0,2024-09-14,others,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1508.0,1894.5,-386.5,891.25,4
